crime_rate,crowd_density,time_of_day,weather_condition_encoded,longitude,location_type,city_encoded,place_encoded,safety_score
735,118,afternoon,3,86.25,Suburban,0,3,4.7165
961,490,afternoon,0,80.1576,Rural,2,4,4.051119999999999
1593,288,evening,4,83.9371,Urban,5,5,3.6341449999999993
1277,70,night,0,69.2536,Suburban,3,0,5.120319999999998
1845,251,afternoon,0,81.9745,Rural,7,3,3.5542749999999987
1757,223,evening,4,95.2442,Rural,5,2,3.03479
573,189,evening,0,95.6517,Suburban,4,4,4.266414999999999
198,494,morning,2,72.0627,Urban,5,4,5.210865
31,423,afternoon,3,79.7716,Suburban,4,5,5.134419999999999
327,250,evening,0,68.8337,Suburban,4,4,5.731315
327,198,afternoon,3,85.0683,Suburban,0,3,5.023585
930,486,night,4,78.8032,Rural,4,2,4.15784
1741,419,afternoon,2,96.5728,Rural,0,0,2.59236
128,177,morning,2,89.6035,Urban,3,0,5.037825000000001
446,245,evening,0,90.2415,Urban,5,3,4.551925
501,372,evening,2,75.0636,Rural,7,2,5.00182
1306,156,night,4,72.6513,Urban,1,4,4.749434999999999
740,483,night,2,87.0984,Rural,1,0,3.9390800000000006
1130,235,night,4,92.1654,Urban,6,2,3.7917299999999985
807,218,evening,0,86.1702,Urban,6,4,4.44849
491,142,night,2,82.1477,Urban,4,0,5.117615
604,248,morning,4,69.8363,Rural,1,1,5.4081850000000005
106,43,evening,4,76.221,Suburban,1,4,5.99695
1737,442,morning,3,87.1299,Rural,0,2,3.022504999999999
591,359,night,2,82.0901,Rural,1,1,4.586495
268,331,night,0,96.9122,Suburban,3,2,4.224389999999998
1886,113,night,1,81.0829,Urban,1,5,3.8338550000000007
1307,379,evening,0,77.3387,Urban,3,0,4.068064999999999
1166,173,morning,1,91.8341,Urban,1,5,3.8962949999999994
1036,172,evening,3,70.4867,Urban,3,4,5.095665
775,403,morning,1,68.341,Rural,0,0,5.001950000000001
560,425,afternoon,1,68.1777,Urban,1,5,5.181115
1827,443,morning,4,82.9572,Suburban,6,0,3.1391399999999994
551,138,night,0,77.057,Suburban,5,5,5.32015
1993,229,afternoon,3,96.8361,Suburban,1,2,2.7071949999999987
1380,315,afternoon,2,92.0886,Suburban,5,5,3.3855699999999995
1812,39,morning,4,69.3187,Suburban,2,1,4.644065000000001
29,58,night,2,85.2687,Urban,0,2,5.591565
1138,290,morning,1,88.4747,Rural,1,0,3.8582650000000003
609,173,afternoon,4,71.474,Suburban,5,5,5.471299999999999
603,12,evening,1,93.0681,Suburban,7,3,4.719595000000001
14,275,morning,4,83.7456,Suburban,7,3,5.24872
1489,316,evening,3,94.7056,Rural,5,3,3.143719999999999
577,463,night,3,86.3527,Rural,5,5,4.179365
280,253,night,2,95.2797,Urban,5,4,4.450015
1480,73,morning,4,81.2401,Urban,3,5,4.311994999999999
788,79,morning,1,84.5975,Urban,2,1,4.824125
1311,260,morning,2,87.9359,Suburban,4,5,3.7722050000000005
1431,405,evening,2,73.4343,Suburban,5,2,4.087284999999999
1768,35,afternoon,3,73.9494,Rural,5,2,4.464529999999999
1227,158,morning,1,90.8872,Suburban,4,0,3.912639999999999
278,215,evening,4,77.1133,Urban,5,0,5.436335
1454,317,evening,4,75.8611,Rural,5,0,4.118944999999999
775,342,morning,2,94.0313,Suburban,3,0,3.839435
1825,60,morning,4,77.1388,Urban,4,5,4.198060000000002
1174,350,afternoon,0,76.2328,Suburban,3,2,4.314360000000001
1540,49,evening,1,81.5687,Suburban,1,4,4.283564999999999
481,288,evening,3,94.8947,Rural,5,1,4.198264999999999
1715,405,morning,0,75.8183,Suburban,2,1,3.6840849999999996
961,436,morning,3,78.7475,Urban,1,1,4.2296249999999995
418,17,night,4,96.3071,Urban,5,4,4.732645
63,197,afternoon,2,75.8098,Rural,2,4,5.752509999999999
1288,256,morning,0,92.2584,Suburban,5,3,3.5870799999999994
1446,177,evening,0,75.0266,Suburban,2,1,4.448670000000001
1197,444,evening,3,80.0036,Suburban,3,3,3.9148200000000006
1594,251,afternoon,0,81.7259,Rural,0,5,3.817705000000001
196,347,afternoon,4,93.8231,Urban,7,1,4.418844999999999
890,456,night,0,96.4048,Suburban,3,1,3.3777599999999985
1800,139,night,1,81.5934,Suburban,0,0,3.8423299999999987
663,316,evening,0,84.4017,Suburban,0,5,4.484915
555,414,night,2,85.1013,Urban,4,1,4.361935000000001
391,266,night,1,83.1678,Suburban,1,4,4.91861
1073,445,evening,3,89.9666,Rural,5,2,3.538669999999999
1538,472,evening,4,78.4362,Suburban,0,4,3.5961899999999996
110,87,night,4,96.3376,Rural,7,4,4.899120000000001
200,202,night,1,90.6969,Urban,0,2,4.861155000000001
1589,494,morning,2,69.5489,Rural,7,0,3.9455549999999997
1528,103,night,0,81.8217,Rural,7,0,4.1749149999999995
1460,415,morning,3,84.9465,Rural,5,4,3.462674999999999
1541,50,night,1,74.2151,Rural,1,4,4.648244999999999
1318,179,evening,0,88.6564,Suburban,2,4,3.8911799999999994
1763,436,evening,1,83.8608,Rural,0,2,3.1719600000000003
1398,222,morning,2,76.2884,Urban,5,4,4.343579999999999
1361,191,night,3,77.9569,Rural,3,5,4.3591549999999994
1797,37,evening,0,89.4409,Suburban,4,4,3.656954999999999
1981,277,night,0,79.0021,Rural,3,1,3.5148949999999997
795,54,morning,3,68.8759,Urban,7,4,5.653205
65,170,night,1,96.7272,Urban,4,4,4.758640000000001
1216,470,afternoon,1,85.4745,Suburban,7,0,3.5702749999999996
165,463,morning,2,71.3278,Rural,6,2,5.3426100000000005
707,253,night,4,95.1907,Urban,4,3,4.0274649999999985
167,393,morning,4,94.7646,Rural,5,1,4.30877
73,412,night,2,73.4407,Urban,7,2,5.430964999999999
161,281,morning,4,90.0151,Rural,4,4,4.776245
1125,103,morning,0,75.591,Rural,2,3,4.88945
1413,409,afternoon,2,92.0164,Suburban,6,0,3.1681799999999996
1690,144,evening,2,82.2511,Rural,7,3,3.9094450000000007
1442,174,evening,2,88.7205,Suburban,3,2,3.773974999999999
899,40,night,3,86.9385,Rural,7,2,4.674074999999998
1877,427,night,4,75.7704,Suburban,4,2,3.480479999999999
821,121,evening,3,73.1676,Urban,3,5,5.278620000000002
1846,147,night,0,95.6367,Urban,2,5,3.0781650000000003
915,363,night,0,69.5977,Urban,1,0,4.879115000000001
1460,155,morning,0,95.6655,Rural,4,3,3.446724999999999
1021,96,morning,0,78.1743,Urban,1,1,4.878284999999998
1360,261,evening,2,91.141,Rural,2,4,3.56095
1491,97,morning,1,70.0249,Urban,2,1,4.813754999999999
13,309,morning,1,96.1928,Suburban,2,4,4.559359999999999
1662,56,evening,1,69.4102,Urban,2,4,4.755489999999998
399,397,evening,3,92.5702,Rural,2,1,4.178489999999998
784,84,afternoon,1,91.1269,Rural,2,4,4.491655
1413,204,afternoon,4,93.44,Urban,0,2,3.5070000000000006
876,254,evening,3,69.7467,Rural,7,2,5.128665
330,357,afternoon,3,79.9496,Suburban,4,5,4.958519999999999
1857,143,night,1,87.9263,Suburban,2,5,3.4606850000000007
981,392,night,4,68.0927,Rural,5,0,4.830365
854,260,afternoon,3,82.8037,Urban,2,3,4.4858150000000006
1343,249,afternoon,1,76.1685,Rural,4,2,4.350575000000001
1898,115,evening,0,68.5309,Rural,5,3,4.445454999999999
1974,43,night,1,79.333,Suburban,2,0,3.9733499999999995
661,191,morning,0,88.3799,Rural,7,0,4.538005
438,252,afternoon,1,81.852,Suburban,5,2,4.9654
947,196,morning,2,78.0966,Suburban,4,1,4.756170000000001
684,445,night,0,86.4634,Rural,1,2,4.10283
1030,69,night,0,70.7617,Suburban,3,5,5.293915
1925,464,evening,4,87.094,Urban,6,1,2.792299999999999
958,48,morning,4,70.067,Urban,2,5,5.44265
1260,229,night,1,78.1744,Suburban,4,2,4.373279999999999
1380,19,afternoon,2,83.5053,Urban,6,2,4.4067349999999985
1732,364,morning,4,71.6587,Suburban,1,4,3.957065000000001
608,111,night,1,71.3224,Suburban,2,1,5.60388
1759,481,evening,3,75.5851,Suburban,5,1,3.499745
1045,82,night,0,89.8189,Urban,4,0,4.300055
1667,413,afternoon,2,90.5397,Rural,3,0,2.980015
728,156,afternoon,4,70.5499,Urban,5,0,5.432505000000001
110,221,afternoon,0,68.8373,Rural,2,2,6.0061350000000004
1138,69,morning,1,83.9074,Suburban,0,3,4.528630000000001
1496,485,afternoon,1,71.8321,Suburban,0,5,3.942395
1672,106,evening,3,74.879,Rural,2,3,4.37205
774,210,morning,1,80.8446,Rural,2,3,4.763769999999999
1431,499,night,4,86.3977,Rural,3,2,3.2511149999999986
1245,27,evening,1,69.4498,Rural,6,5,5.228509999999998
954,292,afternoon,4,91.1128,Suburban,3,5,3.9063600000000003
464,478,evening,0,82.8685,Urban,6,2,4.436575
1591,240,evening,0,77.7176,Suburban,1,4,4.04312
948,485,morning,4,68.2829,Urban,6,4,4.667854999999999
1752,131,afternoon,1,77.0291,Suburban,6,2,4.134544999999999
609,399,morning,4,81.9978,Rural,2,4,4.49311
1994,249,evening,3,72.1878,Suburban,3,4,3.89861
790,390,morning,3,69.4808,Urban,6,3,4.955960000000001
129,208,afternoon,3,81.9139,Suburban,1,5,5.359305
619,382,night,3,87.2104,Urban,1,0,4.256480000000001
206,330,morning,4,69.0715,Urban,1,2,5.680425
1318,217,morning,1,86.8385,Suburban,0,4,3.9060750000000013
405,428,morning,4,96.1394,Urban,1,3,3.932030000000001
229,99,night,0,94.6925,Suburban,3,2,4.838375
1890,65,evening,1,74.3502,Urban,7,3,4.26249
919,433,night,4,84.7928,Rural,5,2,3.9753599999999993
1321,340,night,4,94.3321,Rural,4,1,3.282395
183,67,evening,4,91.2582,Rural,1,5,5.120089999999999
420,128,afternoon,0,79.3934,Urban,6,3,5.354329999999999
904,77,afternoon,4,86.1636,Urban,4,4,4.63382
1318,296,evening,1,70.3877,Urban,7,1,4.570615
900,48,afternoon,0,78.1486,Rural,5,3,5.09657
486,488,evening,1,80.8101,Rural,3,2,4.497495
1539,179,morning,0,68.4514,Rural,1,2,4.680429999999999
1203,464,afternoon,0,75.2898,Rural,2,4,4.10451
1814,95,evening,1,94.7694,Suburban,3,2,3.257529999999999
1603,111,morning,3,92.5883,Rural,3,1,3.545585
7,384,morning,2,92.2556,Rural,0,3,4.61222
1322,237,afternoon,3,72.3893,Urban,0,1,4.584535000000001
1137,213,morning,1,83.5026,Urban,0,5,4.261869999999999
893,128,evening,3,75.7692,Rural,2,2,5.0625399999999985
610,249,evening,3,79.3654,Rural,1,0,4.923730000000001
1412,264,afternoon,0,80.7302,Rural,4,5,4.023490000000001
1253,441,evening,1,93.8243,Urban,0,4,3.1737850000000005
1917,372,morning,0,71.2851,Suburban,4,0,3.7747450000000002
172,403,evening,1,88.5344,Suburban,0,5,4.595279999999998
1989,481,morning,2,92.0589,Suburban,0,5,2.4460549999999994
40,153,afternoon,3,77.2961,Suburban,4,5,5.789195000000001
1366,49,evening,1,87.437,Urban,4,5,4.164149999999999
1687,417,evening,2,70.8674,Urban,4,2,3.9356300000000006
20,461,afternoon,2,77.8043,Rural,2,5,5.167785
1885,77,night,0,78.6223,Urban,1,1,4.029885
1039,268,afternoon,3,80.41,Urban,6,1,4.4045000000000005
26,290,night,4,85.5663,Rural,6,1,5.115685
1238,349,morning,1,76.164,Rural,6,5,4.2558
1736,298,evening,3,68.3079,Rural,3,1,4.252604999999999
41,120,evening,3,96.1987,Urban,1,0,4.909064999999999
1983,54,evening,2,94.7097,Suburban,1,0,3.173515
500,441,evening,4,74.4565,Urban,0,3,4.895175
796,218,morning,2,94.5571,Urban,1,0,4.040145
627,205,night,2,86.7242,Rural,5,0,4.626789999999999
566,428,evening,4,69.5217,Urban,6,4,5.101915
1923,419,night,2,90.1384,Suburban,0,0,2.73208
816,21,afternoon,4,75.3184,Suburban,3,2,5.37608
1236,71,morning,1,77.6788,Rural,3,5,4.73806
74,482,night,4,76.9691,Rural,3,1,5.113545
1477,96,night,4,93.6991,Rural,3,1,3.646044999999999
1901,395,morning,0,70.616,Rural,7,3,3.7782
1175,174,morning,0,86.6337,Rural,5,5,4.145314999999998
288,169,afternoon,3,82.0859,Urban,5,2,5.269705000000001
1291,89,evening,2,77.2878,Rural,2,1,4.666609999999999
1188,367,evening,4,82.6632,Urban,7,5,3.9448399999999992
986,281,evening,3,74.5223,Rural,0,5,4.725885
881,407,evening,0,88.0625,Rural,1,2,3.9018749999999995
1305,332,evening,0,95.0859,Suburban,0,2,3.2767050000000006
1040,423,afternoon,2,71.5655,Rural,6,2,4.535725000000001
1147,401,night,1,80.5235,Suburban,5,4,4.024825
1956,31,night,2,93.7399,Urban,3,2,3.2950049999999997
1605,251,night,3,75.6189,Rural,0,2,4.112055
1549,363,evening,2,70.964,Rural,0,0,4.1768
1037,226,evening,3,76.0916,Rural,6,5,4.706420000000001
1370,421,evening,1,80.8047,Urban,0,5,3.7477649999999993
1490,492,afternoon,3,73.6394,Urban,3,5,3.84403
1269,278,night,2,91.3976,Urban,5,0,3.6051200000000003
454,312,afternoon,0,91.6998,Urban,5,4,4.3370099999999985
475,329,afternoon,1,95.5409,Rural,0,1,4.089955000000001
117,103,evening,2,77.1459,Urban,4,3,5.819704999999999
1075,474,morning,1,95.9859,Rural,1,1,3.1777050000000004
1096,376,afternoon,2,68.0492,Suburban,5,4,4.74954
1680,98,night,1,94.6668,Suburban,5,2,3.3906600000000005
1296,1,evening,0,94.1267,Suburban,0,4,3.995665
1095,368,night,1,76.5702,Rural,5,3,4.340489999999999
1742,314,afternoon,1,79.6041,Rural,3,3,3.649794999999999
399,6,afternoon,1,78.297,Rural,4,4,5.674149999999999
1897,320,morning,4,70.746,Urban,3,5,3.9257
872,477,afternoon,2,81.2572,Urban,4,3,4.11114
715,137,evening,0,84.9674,Suburban,5,0,4.762629999999999
294,212,morning,0,72.9587,Rural,3,0,5.634065
821,156,night,4,79.3207,Suburban,5,3,4.900965000000001
122,299,morning,1,80.8397,Rural,2,0,5.238015
1270,70,morning,1,85.9842,Urban,2,3,4.290789999999999
1610,195,afternoon,1,85.0765,Suburban,2,4,3.746175
425,271,night,4,84.5691,Rural,4,1,4.804544999999999
1699,364,afternoon,2,96.5246,Urban,4,5,2.7467699999999997
516,418,evening,4,89.3916,Suburban,5,1,4.17842
688,452,evening,0,72.0961,Suburban,1,2,4.803194999999999
1902,48,morning,0,68.0489,Suburban,4,5,4.599554999999999
1631,70,evening,3,74.0547,Rural,6,4,4.526264999999999
1604,209,night,3,79.5039,Suburban,5,1,4.002805
1860,142,evening,3,85.9616,Suburban,2,2,3.55792
812,407,afternoon,2,69.7354,Suburban,2,0,4.887230000000001
1606,153,night,0,74.0353,Rural,5,3,4.386235000000001
1014,484,morning,3,91.9663,Suburban,4,3,3.4196850000000003
61,267,evening,1,79.3484,Urban,5,2,5.437579999999999
1399,410,night,0,69.8988,Suburban,2,2,4.286059999999999
1965,22,morning,1,79.445,Urban,4,3,4.018750000000001
985,215,evening,0,73.7474,Rural,6,4,4.897630000000001
357,466,morning,1,79.3496,Suburban,5,0,4.74352
695,411,night,0,78.4454,Rural,7,1,4.5607299999999995
739,469,night,0,92.1648,Urban,0,4,3.7147599999999983
1389,294,evening,2,79.6835,Suburban,2,0,4.038825000000001
1143,366,morning,2,90.6874,Rural,4,5,3.59063
1662,219,morning,2,79.4359,Urban,6,0,3.9282049999999993
1292,213,afternoon,4,78.3459,Suburban,1,2,4.364705
910,378,morning,4,73.8738,Rural,1,3,4.6403099999999995
838,368,morning,0,74.2709,Urban,3,3,4.712455
791,358,evening,4,71.8075,Rural,0,0,4.9026250000000005
1433,32,evening,1,81.0842,Urban,4,1,4.44879
1620,154,morning,2,84.5682,Urban,5,2,3.843589999999999
1512,197,evening,0,68.4082,Rural,5,1,4.673589999999999
1142,65,evening,4,92.0674,Rural,1,0,4.124629999999999
1811,440,night,3,82.4734,Rural,2,2,3.1853300000000004
840,438,night,0,81.8618,Urban,1,2,4.190910000000001
1575,133,night,2,68.7464,Urban,5,0,4.721680000000001
116,360,night,4,86.8855,Suburban,1,0,4.819725
1505,102,night,1,81.0453,Urban,7,3,4.238734999999998
1681,54,night,2,91.6615,Urban,1,3,3.6279249999999985
1899,382,evening,1,85.3682,Urban,3,4,3.0685899999999986
1258,344,night,3,94.9028,Urban,3,1,3.30886
1857,44,morning,0,82.4518,Rural,3,5,3.932410000000001
37,290,night,2,80.1531,Urban,1,3,5.375344999999999
201,177,morning,3,90.6263,Suburban,6,3,4.913685
911,287,night,4,75.2549,Rural,7,5,4.752255
561,446,evening,4,79.7902,Rural,7,2,4.5574900000000005
578,128,night,2,84.7501,Urban,2,4,4.928495
1243,13,morning,3,92.2783,Suburban,1,5,4.117084999999999
1235,434,afternoon,0,78.1889,Suburban,1,1,3.987555
121,408,night,3,82.3945,Rural,6,2,4.943274999999999
327,201,morning,1,78.3792,Rural,4,5,5.352040000000001
1297,492,evening,1,79.5564,Suburban,0,0,3.7411799999999995
1124,204,afternoon,0,87.9831,Rural,1,0,4.0688450000000005
1761,52,evening,0,69.9649,Urban,2,4,4.636755000000001
815,238,afternoon,2,96.0706,Rural,7,3,3.9054699999999993
1811,188,evening,2,93.7627,Rural,5,4,3.124865
720,415,evening,1,69.5793,Suburban,2,5,4.971034999999999
1151,396,afternoon,0,78.3918,Rural,6,0,4.13741
1430,327,night,1,78.0268,Urban,2,5,4.014660000000001
1130,269,afternoon,3,91.6631,Urban,4,0,3.7488449999999984
1043,107,evening,4,82.0419,Urban,6,2,4.640905
934,339,morning,1,86.7084,Urban,7,5,4.05258
1399,218,night,3,70.94,Rural,5,3,4.6179999999999986
1948,145,afternoon,0,75.6056,Urban,2,4,3.9817199999999997
260,204,night,4,72.6767,Urban,4,3,5.698165000000001
577,99,afternoon,1,95.0743,Urban,5,1,4.471285
1462,90,afternoon,4,70.1817,Suburban,6,0,4.848915
1250,131,night,4,74.8826,Rural,4,5,4.743869999999999
1351,116,evening,2,68.5034,Urban,4,0,4.991830000000002
2,327,evening,2,80.11,Suburban,1,1,5.338499999999999
1801,272,afternoon,0,93.5896,Rural,2,0,2.9755199999999986
277,118,night,1,79.6718,Rural,2,4,5.50341
50,19,evening,3,95.4779,Suburban,5,0,5.138104999999999
1844,175,morning,3,77.0641,Suburban,3,4,3.952795000000001
1882,85,night,4,82.8355,Suburban,3,4,3.8062250000000004
863,136,night,3,70.5965,Suburban,6,3,5.335175
1912,117,afternoon,3,75.7889,Rural,5,1,4.064554999999999
1450,54,evening,3,73.2541,Rural,3,2,4.779295
1385,405,evening,0,73.4054,Suburban,1,5,4.134729999999999
1715,278,night,2,68.7775,Rural,1,4,4.290125
1713,108,morning,0,92.096,Rural,4,2,3.4661999999999997
1801,426,evening,1,77.774,Urban,0,2,3.4582999999999995
1007,314,night,2,88.7544,Urban,2,0,3.9272799999999997
1309,304,evening,0,73.3423,Rural,1,3,4.415885
460,64,afternoon,4,75.6977,Suburban,0,1,5.627114999999999
1086,282,morning,4,84.8459,Urban,7,0,4.107704999999999
1540,385,night,2,76.7965,Rural,3,1,3.8501750000000015
1923,184,night,4,88.2834,Suburban,0,4,3.2948299999999993
1100,92,morning,1,81.1314,Suburban,1,4,4.659430000000001
1121,27,night,0,88.952,Rural,1,2,4.377399999999999
543,418,night,3,78.6879,Urban,1,3,4.686605
510,19,afternoon,1,72.1304,Suburban,1,3,5.84548
529,90,morning,2,86.1531,Suburban,3,3,4.983345000000001
498,462,afternoon,4,74.0505,Urban,5,2,4.875475000000002
452,242,afternoon,0,86.224,Suburban,7,0,4.7528
1538,77,morning,2,75.9562,Urban,6,4,4.51019
361,56,night,3,92.0856,Urban,3,2,4.922719999999999
46,359,morning,4,85.7767,Urban,3,3,4.947165
592,192,evening,1,93.2141,Suburban,6,5,4.363294999999999
1069,489,afternoon,1,87.3162,Suburban,1,1,3.5871900000000014
1178,89,night,4,78.2263,Urban,4,4,4.732684999999998
1947,19,afternoon,1,80.2141,Rural,4,5,4.004295
1016,47,afternoon,2,87.9726,Suburban,7,0,4.491370000000001
702,467,morning,2,77.69,Urban,1,2,4.479500000000001
676,496,morning,3,88.4957,Urban,3,2,3.9072150000000008
1067,305,afternoon,0,96.7378,Rural,4,2,3.48611
1800,87,evening,3,70.5843,Suburban,4,0,4.496784999999999
1633,287,night,2,81.034,Urban,4,3,3.7413000000000007
211,342,evening,0,68.0286,Urban,7,3,5.703570000000001
1615,213,evening,1,88.7844,Rural,7,1,3.519779999999999
1991,152,evening,3,70.3526,Suburban,4,1,4.18737
485,246,afternoon,1,79.1147,Urban,3,4,5.067264999999999
1754,489,evening,1,78.7213,Urban,0,1,3.3319350000000005
1596,60,afternoon,4,78.1808,Suburban,4,0,4.37496
1641,374,evening,2,82.0341,Urban,5,0,3.509295
744,100,evening,2,74.8546,Urban,5,2,5.313270000000001
663,53,morning,0,68.1753,Rural,7,2,5.822235
879,424,evening,0,69.1807,Urban,2,4,4.813965
1552,243,night,3,68.191,Urban,7,1,4.55245
1653,134,night,0,91.6369,Rural,7,0,3.4971549999999985
1885,350,afternoon,4,74.812,Suburban,5,5,3.6744
1689,62,morning,2,73.4115,Urban,7,5,4.516424999999999
1160,468,afternoon,4,69.4937,Suburban,2,2,4.429314999999999
1968,114,afternoon,2,82.4886,Urban,4,4,3.67957
1334,377,evening,1,72.0832,Urban,2,5,4.307840000000001
1911,156,morning,3,82.5484,Urban,6,2,3.6495800000000003
1800,155,evening,0,86.9224,Urban,1,0,3.5438799999999997
1391,152,afternoon,0,82.6148,Rural,6,3,4.174259999999999
1668,493,evening,4,69.728,Urban,1,0,3.8596000000000013
685,410,afternoon,1,96.5492,Rural,1,3,3.667539999999999
279,4,night,2,95.8659,Rural,6,1,4.919705000000001
22,15,morning,4,93.1332,Suburban,2,1,5.29134
4,374,night,0,73.878,Rural,0,5,5.554100000000001
327,340,afternoon,0,93.7521,Suburban,4,1,4.305395
659,308,night,4,93.3679,Suburban,1,0,4.056604999999999
1488,468,morning,2,75.7404,Rural,6,2,3.7889800000000005
614,10,evening,0,91.1237,Suburban,1,0,4.8098149999999995
551,165,afternoon,4,74.3785,Urban,2,4,5.400074999999999
829,343,night,4,95.2735,Rural,0,0,3.7213249999999993
1911,17,afternoon,4,70.7552,Rural,0,2,4.517239999999999
1422,433,night,4,93.4204,Urban,0,4,3.0409799999999994
857,168,night,3,95.0561,Urban,7,3,4.054195
1260,429,afternoon,4,70.016,Suburban,1,4,4.3812
518,21,night,3,74.5249,Rural,0,5,5.713754999999999
1229,288,afternoon,4,78.8624,Suburban,2,3,4.25188
1048,187,afternoon,1,76.5002,Rural,4,0,4.752989999999999
430,4,evening,0,75.4984,Rural,7,1,5.787080000000001
1235,412,night,3,79.3547,Rural,3,4,3.973265000000001
980,440,afternoon,3,71.9847,Rural,5,2,4.540764999999999
903,280,morning,0,89.0166,Suburban,1,4,4.086169999999999
576,195,afternoon,4,83.352,Rural,4,4,4.866399999999999
1166,408,morning,1,93.5105,Suburban,5,0,3.3424749999999994
51,176,morning,2,73.7226,Urban,3,5,5.910869999999999
204,414,afternoon,3,89.1232,Urban,3,5,4.51184
384,352,evening,4,94.0444,Suburban,1,0,4.209779999999999
1569,432,afternoon,1,82.123,Urban,5,5,3.4608500000000006
1123,228,afternoon,0,88.9276,Urban,0,4,3.9746200000000007
411,94,night,2,70.8663,Urban,5,2,5.857685
186,98,night,3,84.1475,Suburban,7,3,5.4106250000000005
1239,87,afternoon,4,78.8208,Urban,4,3,4.645959999999999
1051,26,evening,2,87.6044,Suburban,4,5,4.51678
1920,238,afternoon,2,91.655,Rural,1,5,3.02125
174,57,night,2,77.5272,Rural,5,4,5.83564
1329,390,afternoon,1,73.665,Suburban,0,0,4.207749999999999
772,13,evening,0,84.5615,Urban,2,4,4.973925
239,41,night,2,87.3073,Urban,6,5,5.313634999999999
449,391,night,3,81.7757,Suburban,2,0,4.680215
1136,258,morning,1,79.4845,Urban,0,4,4.373775
1457,22,afternoon,4,73.6895,Rural,4,3,4.814524999999999
389,167,night,1,86.0976,Urban,7,1,4.972120000000001
1753,467,evening,3,73.2898,Urban,6,3,3.6485099999999995
1990,251,morning,3,75.372,Rural,2,5,3.7394
511,278,afternoon,1,83.4254,Suburban,2,0,4.76173
