crime_rate,crowd_density,time_of_day,weather_condition_encoded,longitude,location_type,city_encoded,place_encoded,safety_score
8.8,1.99,2,2,77.7052,0,2,20,0.76
3.08,5.46,11,2,77.5395,2,8,11,10.0
5.13,5.02,22,1,77.1269,2,2,4,4.69
3.15,3.91,8,1,77.5327,0,1,11,9.0
8.38,2.56,1,0,77.1879,0,4,13,0.0
8.73,0.56,4,1,77.298,1,0,17,0.05
3.01,0.97,15,2,77.9533,0,9,17,8.37
9.15,4.27,3,2,77.9525,0,0,9,4.07
0.88,0.63,19,1,77.8413,2,6,5,7.69
9.11,0.24,3,2,77.9388,2,8,0,1.67
9.58,3.9,1,1,77.054,1,10,14,3.12
9.9,6.5,1,1,77.3168,1,4,6,2.83
0.12,2.38,14,2,77.2521,0,7,3,10.0
8.76,3.19,12,2,77.684,1,6,6,8.5
2.0,5.67,4,1,77.4451,2,4,19,7.17
2.58,5.29,19,2,77.8008,1,3,4,10.0
6.52,4.01,3,0,77.2095,1,0,3,3.78
1.9,7.87,21,0,77.2787,2,9,4,3.72
2.05,0.7,18,1,77.4548,2,5,11,7.59
6.0,8.2,23,0,77.1757,1,2,9,1.72
4.61,4.28,8,2,77.5097,2,2,14,10.0
7.75,2.48,9,0,77.0848,2,1,12,3.45
9.59,0.96,1,2,77.116,2,5,19,1.2
0.76,4.74,13,0,77.7659,2,9,2,10.0
6.34,4.59,0,1,77.5998,0,10,17,4.48
2.34,5.57,5,2,77.0324,1,6,0,7.08
7.69,5.88,14,2,77.0026,0,8,18,7.67
1.71,6.39,14,1,77.5319,2,0,19,10.0
6.37,0.52,1,1,77.0939,0,9,5,2.56
9.44,2.96,0,2,77.0673,0,4,5,1.24
0.43,8.09,2,1,77.4617,0,10,15,4.68
0.75,2.51,2,0,77.2242,1,7,4,4.18
3.35,3.91,4,0,77.8288,1,1,9,5.72
4.37,2.38,3,2,77.3967,1,5,12,3.64
2.64,4.44,6,2,77.1476,1,4,4,9.6
4.47,3.53,17,1,77.9905,0,1,7,9.67
5.02,1.85,3,2,77.4648,1,2,4,3.27
3.15,4.75,21,0,77.7885,2,3,5,4.48
1.83,6.29,4,1,77.16,1,2,16,6.68
1.32,2.43,8,1,77.5362,2,4,4,7.61
6.27,7.18,9,2,77.6562,2,2,4,5.91
2.82,0.37,18,0,77.5268,0,0,16,6.09
7.88,0.42,23,2,77.2784,2,0,18,1.71
8.53,4.03,4,2,77.7428,2,7,10,3.84
4.24,3.61,5,0,77.2068,1,4,13,4.65
2.05,1.01,20,0,77.0196,0,6,2,2.26
0.01,0.36,12,0,77.2638,0,10,0,7.71
5.33,2.8,20,1,77.9452,1,9,11,3.22
5.58,1.55,11,1,77.949,2,8,11,4.26
1.88,3.42,4,0,77.8238,1,10,2,6.21
0.14,4.77,6,1,77.5692,2,6,1,10.0
5.0,5.99,13,1,77.6757,1,4,17,8.93
5.98,6.62,1,2,77.1138,1,2,0,5.67
5.51,1.67,23,2,77.2266,1,9,5,2.74
4.21,1.37,0,0,77.9305,2,7,13,2.7
7.64,6.8,10,1,77.5725,1,2,7,7.23
6.81,6.26,4,0,77.8695,2,8,18,4.18
2.28,5.03,18,1,77.0722,2,4,1,9.17
8.62,9.22,16,2,77.7706,1,5,5,5.24
2.43,4.51,8,0,77.4898,0,8,7,9.3
4.39,7.54,21,1,77.3742,0,0,2,4.29
2.18,3.33,20,2,77.8482,2,7,18,7.46
1.05,7.45,0,1,77.6229,1,7,4,5.73
6.07,6.25,5,0,77.5797,1,3,5,3.22
7.07,5.83,18,1,77.3985,0,6,0,7.62
7.78,5.42,9,2,77.2046,2,8,10,8.57
4.44,5.55,7,2,77.3829,0,10,12,8.79
9.48,6.13,0,0,77.2387,2,10,10,2.34
5.97,5.54,14,0,77.0657,0,2,19,8.81
6.82,6.7,1,2,77.4698,0,1,0,4.68
2.65,0.51,3,1,77.3438,2,2,0,4.67
6.51,2.38,6,2,77.0456,2,10,6,5.57
0.21,8.02,10,2,77.6879,1,9,13,8.95
1.51,8.49,21,2,77.3615,1,5,12,5.17
3.8,8.91,9,0,77.2333,0,6,0,5.89
7.25,2.7,11,2,77.6302,0,7,9,5.67
5.05,1.39,15,2,77.9569,1,1,12,6.86
9.12,3.35,14,1,77.4296,1,1,4,7.18
2.62,8.02,17,1,77.6816,0,5,19,7.56
8.01,6.51,13,0,77.6553,2,7,16,7.01
1.78,2.32,7,2,77.3446,1,4,14,8.34
8.36,6.97,6,2,77.2653,2,8,9,6.68
2.45,8.42,21,1,77.1244,2,0,6,5.05
0.41,7.46,18,0,77.4182,0,7,8,6.55
3.22,1.98,2,0,77.5075,1,3,13,3.33
8.69,1.14,1,1,77.6217,2,8,5,0.62
2.0,3.34,15,2,77.6246,2,2,0,10.0
5.63,2.13,14,0,77.0522,2,10,19,5.64
6.7,9.55,19,1,77.7995,2,0,18,5.97
3.67,3.26,4,2,77.8953,1,9,14,7.13
8.58,5.12,23,1,77.137,1,5,7,3.52
9.96,3.09,21,0,77.8511,0,2,16,1.46
9.92,9.26,16,2,77.0176,0,3,2,5.76
0.55,6.16,8,2,77.0528,0,5,2,10.0
1.6,6.14,16,2,77.3732,2,8,5,10.0
2.4,0.54,1,1,77.2985,2,0,19,4.65
1.13,9.7,9,1,77.9028,0,2,9,7.53
8.51,5.62,22,0,77.3377,1,0,7,1.79
8.79,9.65,19,0,77.639,2,2,4,3.56
8.8,4.92,5,2,77.5198,0,0,7,3.12
6.78,8.74,7,2,77.6493,0,5,7,4.91
3.68,1.04,12,1,77.5397,2,5,7,7.9
0.67,5.63,2,2,77.9236,1,6,18,9.13
5.68,0.67,19,0,77.3436,2,10,13,4.1
5.03,2.92,2,1,77.2338,2,9,17,2.9
7.12,2.11,21,1,77.5508,1,0,15,0.94
4.74,8.27,10,0,77.757,1,9,10,5.83
4.61,5.35,2,0,77.7631,0,7,10,4.77
6.2,6.37,0,2,77.5372,2,9,14,4.41
6.91,0.22,20,2,77.6579,2,8,7,2.78
5.83,3.38,4,1,77.3505,1,1,14,5.56
7.72,4.39,7,1,77.9085,0,1,12,6.93
8.95,1.96,9,1,77.3019,0,8,3,4.18
9.73,4.24,8,0,77.2441,2,4,14,5.66
2.99,8.76,13,2,77.6398,2,5,0,9.04
2.22,1.21,16,1,77.2433,0,1,3,8.13
3.75,5.75,23,1,77.8114,1,5,14,5.4
6.14,6.09,17,1,77.2301,2,6,15,9.4
6.11,4.21,0,2,77.7809,0,3,7,5.46
5.77,9.92,10,0,77.3675,1,5,17,4.02
8.85,9.7,19,1,77.8869,2,5,15,3.57
4.19,2.77,5,2,77.1757,1,9,19,3.75
9.36,0.99,7,2,77.5558,2,8,16,3.63
5.9,0.01,22,1,77.9253,0,5,20,2.68
5.08,9.02,13,1,77.8368,2,6,14,6.96
8.83,9.58,15,1,77.1957,0,10,17,5.14
6.25,4.98,16,2,77.3244,0,2,17,9.59
3.27,6.17,22,0,77.6583,2,4,15,5.02
2.56,7.76,0,1,77.4935,0,8,6,3.96
4.04,8.6,5,2,77.4906,1,3,3,3.28
1.97,6.24,10,0,77.546,0,7,10,8.26
9.78,2.31,5,1,77.6959,1,10,7,0.13
9.77,7.96,14,2,77.9856,2,2,16,5.35
1.55,2.8,15,0,77.7118,0,8,0,7.3
2.87,1.25,20,0,77.546,2,10,7,2.35
2.51,8.59,19,0,77.2442,0,10,13,7.06
4.3,0.42,7,1,77.5933,0,7,9,6.09
6.76,7.4,23,1,77.5307,1,8,5,2.13
2.79,9.43,19,1,77.3977,0,9,15,7.43
5.96,0.76,2,2,77.3456,2,0,6,2.7
0.82,1.27,6,1,77.3912,1,5,15,8.44
1.35,2.36,7,0,77.8844,2,10,19,5.87
1.79,3.58,9,0,77.0856,0,6,18,10.0
3.6,2.16,8,0,77.7938,2,1,6,5.21
1.48,9.49,16,0,77.5955,1,2,6,8.58
6.18,4.37,15,0,77.227,0,1,16,8.72
3.92,9.35,13,1,77.435,1,10,5,8.19
3.69,5.8,9,2,77.0621,0,3,6,9.21
7.72,1.3,5,0,77.3538,1,4,18,0.0
3.24,8.18,13,0,77.0101,2,9,16,6.9
7.85,2.65,19,1,77.0672,1,4,20,3.71
6.66,4.51,1,1,77.6616,1,9,15,4.92
6.82,5.26,16,0,77.2586,2,3,10,8.09
6.51,4.51,13,1,77.8307,1,2,0,9.42
4.3,4.52,12,0,77.7533,1,7,11,9.15
9.25,5.08,6,2,77.5465,1,4,5,6.56
2.23,4.28,16,1,77.3567,1,4,10,10.0
2.16,3.41,13,2,77.3292,0,9,16,10.0
9.45,1.64,6,2,77.9496,1,7,20,4.08
3.23,8.77,4,2,77.3867,1,4,10,5.09
1.33,7.32,19,1,77.58,2,10,9,8.48
2.04,4.3,22,0,77.949,2,5,16,5.81
5.82,0.76,22,1,77.3382,1,0,18,2.05
4.55,5.6,10,2,77.7407,2,4,15,9.0
9.85,6.8,23,1,77.9479,2,2,20,3.1
0.41,9.86,15,1,77.7858,1,3,5,8.57
1.34,2.2,22,2,77.8991,1,7,6,4.99
7.77,7.28,8,2,77.09,1,1,2,5.73
1.44,6.36,19,0,77.5408,0,3,18,8.54
1.1,7.69,17,0,77.3674,0,3,11,7.76
8.98,1.05,6,2,77.1188,1,4,3,4.74
9.33,1.08,7,1,77.0268,2,9,17,3.28
9.66,4.53,0,1,77.3768,0,1,10,3.88
2.44,4.16,4,1,77.4102,1,4,7,7.54
3.43,5.04,18,2,77.5774,2,3,18,10.0
4.84,1.51,20,0,77.8881,1,7,14,1.84
2.32,1.62,13,0,77.9707,2,5,6,5.87
1.57,4.01,17,2,77.5476,0,5,18,10.0
3.04,7.94,1,1,77.8535,0,4,7,3.37
4.36,5.32,10,0,77.5263,0,5,5,7.46
3.54,6.19,3,0,77.4755,1,1,14,4.99
9.34,0.12,3,0,77.8497,0,0,12,0.0
3.44,3.13,17,1,77.7226,1,8,15,9.92
9.63,1.72,1,2,77.7284,2,0,19,0.15
7.63,2.47,21,0,77.0365,2,2,17,0.2
1.2,9.6,9,1,77.5756,2,6,0,7.27
0.05,3.59,17,2,77.0823,2,3,4,10.0
6.33,9.74,14,1,77.5861,0,0,9,6.73
7.93,6.74,5,0,77.5419,1,6,1,3.61
6.54,2.03,4,0,77.6765,2,0,20,1.67
5.08,1.13,9,1,77.2503,2,6,3,5.47
8.56,4.06,1,2,77.3209,1,4,14,4.71
1.4,3.45,3,0,77.067,2,8,14,6.78
0.61,2.01,2,2,77.9644,2,1,7,5.51
8.75,1.19,7,0,77.4537,0,5,14,2.61
0.2,2.74,17,1,77.759,1,4,10,8.36
0.33,5.51,16,1,77.0009,0,7,3,10.0
5.78,1.24,18,2,77.6991,1,5,11,4.66
5.24,2.85,12,1,77.5331,2,4,13,5.64
7.77,0.95,6,2,77.1031,0,2,1,5.15
8.3,5.28,20,2,77.2717,2,8,16,4.21
5.92,3.01,4,1,77.5588,2,6,4,4.17
3.55,9.56,0,1,77.4756,0,4,4,4.59
9.76,0.82,20,2,77.5604,0,10,6,0.19
8.32,8.62,13,0,77.4788,1,1,0,3.37
4.14,4.33,13,0,77.2661,1,6,6,8.01
1.13,3.04,17,1,77.5323,2,3,12,10.0
3.57,7.91,20,1,77.1917,1,6,1,3.81
3.13,0.03,7,2,77.3924,0,0,4,7.34
2.35,5.85,9,1,77.6456,0,8,3,9.06
5.81,8.09,20,0,77.0776,2,8,10,2.28
1.01,6.67,1,0,77.8281,1,8,11,6.32
5.7,6.2,5,1,77.4449,1,5,11,5.23
5.91,8.4,17,1,77.0442,0,4,2,6.02
9.61,7.56,18,0,77.7191,0,8,6,2.49
7.42,6.26,9,0,77.112,0,6,6,5.92
4.1,1.14,17,2,77.6717,1,7,16,7.64
5.07,4.15,3,0,77.6706,1,0,0,5.22
3.19,8.45,13,2,77.1233,2,9,17,7.69
7.12,1.58,12,1,77.7126,2,2,11,5.45
5.37,0.69,11,2,77.3382,0,10,6,6.8
5.37,3.86,2,2,77.7107,1,10,3,6.59
9.65,2.67,17,2,77.7863,0,6,2,4.05
3.1,9.33,1,1,77.3578,1,9,7,4.94
5.09,2.1,4,1,77.7426,0,10,2,2.74
6.83,5.88,6,0,77.0806,0,3,9,7.23
9.57,7.98,16,0,77.2352,1,1,18,4.2
9.9,1.94,13,1,77.3531,0,3,14,4.74
3.08,4.58,23,1,77.2445,1,4,3,5.8
1.8,9.28,20,0,77.8749,2,4,4,3.23
8.64,0.44,0,1,77.8606,0,8,11,1.06
5.85,0.48,2,0,77.2895,2,5,19,0.7
9.45,6.45,11,0,77.2462,2,1,19,5.77
3.16,9.39,16,2,77.8216,1,6,15,8.74
5.07,1.64,5,2,77.4704,1,6,4,2.84
2.05,7.53,15,1,77.4713,2,4,10,9.4
9.17,7.25,21,2,77.4003,1,2,14,1.49
9.32,2.91,15,1,77.9412,1,0,0,4.89
5.91,2.85,18,2,77.1255,0,6,11,5.76
1.55,0.97,3,0,77.5283,2,1,10,2.27
3.24,0.97,14,0,77.0712,1,5,15,6.03
8.05,0.12,21,2,77.2921,2,6,17,2.31
1.92,9.35,10,1,77.5981,0,1,19,8.35
0.3,5.63,4,1,77.5526,0,3,20,7.47
8.84,6.75,4,2,77.3092,2,7,8,4.43
0.87,4.21,3,2,77.8529,0,1,1,8.08
2.66,5.57,8,2,77.9512,1,5,1,10.0
6.53,1.02,10,0,77.9959,2,3,5,3.48
6.34,0.91,2,0,77.1707,1,4,5,0.61
3.96,9.42,15,1,77.0164,2,4,1,8.09
2.97,9.69,16,1,77.1713,1,7,14,7.04
3.91,1.0,16,0,77.712,0,8,0,6.45
1.39,2.39,20,1,77.3546,0,7,5,4.23
8.77,9.16,12,1,77.5815,2,8,14,5.15
4.25,9.0,20,0,77.6304,0,7,8,2.05
2.86,2.35,15,0,77.3731,0,10,16,7.11
8.52,5.6,19,0,77.2037,2,1,5,6.62
0.14,9.43,19,2,77.0563,0,5,2,8.29
8.3,2.15,18,1,77.767,1,8,9,4.29
6.9,3.12,21,0,77.7383,0,8,11,2.99
3.29,5.77,15,1,77.8306,1,0,11,10.0
9.72,4.0,9,2,77.7365,2,4,15,7.57
0.61,1.0,2,0,77.3836,2,3,6,3.64
9.32,3.42,17,0,77.2849,0,6,16,5.66
6.29,9.62,19,1,77.9006,1,4,20,5.08
8.26,1.08,2,0,77.4072,2,6,4,0.0
4.86,7.26,12,2,77.5373,1,4,13,7.27
7.42,7.97,12,0,77.0996,1,10,13,5.6
4.12,6.87,10,2,77.6605,0,2,9,10.0
8.76,6.27,17,0,77.1707,0,2,13,5.81
5.1,1.24,14,1,77.6987,1,3,15,5.59
0.33,3.03,6,2,77.852,2,9,20,10.0
6.43,5.13,6,2,77.0916,0,8,16,8.41
6.49,4.0,3,2,77.6784,2,8,10,5.86
1.13,3.58,17,2,77.65,1,0,10,10.0
4.44,8.01,17,2,77.6338,0,10,13,7.8
0.37,9.95,3,0,77.5674,0,3,14,5.03
1.05,3.89,19,2,77.4788,0,3,6,10.0
1.64,3.12,3,1,77.6207,1,7,8,7.18
6.55,2.13,4,1,77.1661,2,0,0,0.94
5.33,0.33,12,2,77.2997,1,3,6,6.24
3.23,3.27,19,1,77.1402,0,8,19,8.85
7.19,1.9,19,2,77.9837,1,10,18,5.64
8.65,8.39,8,0,77.6394,0,7,12,3.0
3.97,1.32,23,0,77.4406,2,5,18,2.51
6.18,4.67,10,1,77.8018,1,1,16,7.66
5.55,8.78,0,0,77.1288,1,3,8,0.9
5.09,9.46,18,0,77.1255,2,5,5,5.73
8.32,6.75,9,1,77.0339,0,1,0,7.67
3.36,8.14,15,2,77.7013,2,2,12,8.54
0.77,4.26,14,0,77.3434,2,9,1,10.0
4.17,9.09,14,0,77.3475,0,5,7,6.29
5.86,4.57,22,1,77.8568,0,6,2,5.69
5.48,2.65,23,2,77.755,2,7,5,2.08
7.25,7.31,19,0,77.9619,2,5,14,4.36
5.87,6.41,16,0,77.5263,2,2,2,7.28
4.43,0.65,6,0,77.0676,1,3,1,5.01
3.24,4.77,12,0,77.449,2,8,6,9.72
9.04,5.13,7,2,77.063,2,10,3,7.77
6.7,5.33,8,1,77.5427,0,2,1,7.24
8.89,8.45,14,1,77.9403,0,8,8,4.95
3.09,6.82,10,0,77.8207,2,10,13,7.87
0.21,9.52,14,2,77.9964,0,4,17,10.0
1.3,1.05,14,1,77.316,1,7,20,7.48
0.19,1.09,19,1,77.8153,1,7,13,7.77
6.29,1.73,5,0,77.2809,0,4,11,1.41
4.37,2.34,7,0,77.7476,0,10,17,5.29
6.14,5.73,2,2,77.8753,2,9,19,4.91
0.05,2.02,14,1,77.3253,0,2,4,9.57
7.13,8.41,7,0,77.5021,1,4,17,3.74
5.79,7.77,5,0,77.6069,1,7,20,0.71
3.36,2.95,22,1,77.451,1,3,6,3.18
5.63,7.83,7,0,77.338,2,0,8,4.65
3.12,3.31,20,1,77.577,2,8,4,7.18
7.89,1.13,18,0,77.5604,0,9,1,3.49
8.27,2.57,14,0,77.1233,2,4,18,3.59
7.28,7.61,21,0,77.1383,1,8,5,0.24
7.79,5.42,4,1,77.4816,1,3,11,4.35
9.86,8.63,10,0,77.9126,0,0,1,3.01
2.17,6.34,4,2,77.5687,2,6,13,7.5
4.87,8.22,8,1,77.9357,2,9,16,6.54
2.9,7.36,6,0,77.4548,0,0,1,6.05
9.14,1.46,11,0,77.6238,2,3,16,2.26
0.74,8.52,15,1,77.0629,0,0,6,10.0
4.68,1.85,23,2,77.3297,0,5,11,4.15
2.94,0.31,22,0,77.5402,0,9,20,2.77
8.88,6.45,0,0,77.3324,0,9,11,3.24
5.59,3.3,6,2,77.202,0,0,0,8.26
9.38,3.44,8,0,77.6645,1,0,17,4.59
3.4,7.26,13,0,77.6708,0,10,3,7.31
8.31,7.54,21,0,77.255,2,3,15,0.0
9.24,9.71,14,2,77.6685,2,0,18,5.11
7.27,4.23,3,2,77.8139,1,8,2,5.15
8.48,9.88,4,0,77.822,2,8,11,1.15
0.69,8.43,6,0,77.6429,2,8,16,6.29
9.71,4.82,12,0,77.7465,0,5,14,5.78
0.93,6.48,10,0,77.7036,1,5,1,9.55
6.01,9.16,15,0,77.8641,2,5,8,6.37
2.71,1.54,3,0,77.6582,2,0,9,2.94
2.4,6.71,3,2,77.634,2,3,15,7.37
7.23,1.87,19,1,77.2997,0,4,9,4.28
5.96,9.22,0,1,77.0313,0,2,9,1.63
6.76,4.5,5,1,77.3813,2,5,13,5.35
9.75,2.45,6,0,77.8809,0,7,8,1.93
7.36,8.38,14,2,77.1019,1,7,15,5.76
4.56,4.59,19,1,77.2614,2,4,19,8.79
4.62,3.01,20,0,77.1201,0,4,11,5.23
6.18,7.1,18,0,77.4629,2,10,8,5.17
5.45,4.82,20,2,77.846,0,4,20,5.99
4.57,9.03,6,1,77.7979,2,0,10,6.62
3.25,1.44,23,2,77.2217,0,4,4,4.25
2.75,2.05,4,1,77.8514,0,9,10,3.37
1.78,7.47,7,0,77.6515,1,2,19,7.44
5.09,6.63,1,0,77.6987,2,0,12,4.64
6.08,7.67,9,2,77.5148,1,5,0,6.69
4.44,4.04,16,1,77.9095,1,10,4,10.0
2.79,4.31,6,2,77.6036,2,3,9,10.0
2.29,0.34,18,2,77.0852,2,1,3,7.59
5.1,9.23,2,2,77.585,1,7,9,3.43
7.15,9.26,8,1,77.6178,0,10,20,4.0
3.47,8.57,6,1,77.582,1,5,1,7.16
8.92,9.88,8,0,77.5465,0,2,8,2.41
0.5,4.89,14,0,77.7783,1,7,17,10.0
0.34,9.41,10,0,77.0616,1,9,20,8.29
3.45,7.65,21,2,77.7385,0,8,8,4.0
4.57,6.55,4,0,77.7418,1,4,18,4.93
5.45,1.41,6,0,77.163,0,2,4,4.73
5.35,6.46,20,1,77.8722,0,2,8,4.91
3.55,0.83,4,1,77.9522,0,1,19,3.6
9.12,9.18,10,1,77.8445,0,7,15,4.9
5.71,4.35,7,0,77.5037,0,1,16,8.11
5.68,9.43,0,1,77.6905,1,8,6,2.21
2.53,8.15,14,2,77.8224,0,7,11,7.84
8.59,3.75,2,1,77.5443,1,9,16,4.13
3.97,5.41,12,1,77.4228,1,5,19,9.2
3.91,1.24,22,0,77.2079,1,8,11,2.09
1.69,1.24,9,0,77.6566,0,1,1,6.52
6.22,5.76,16,0,77.2044,2,2,17,7.77
5.17,1.04,14,0,77.1476,0,2,5,4.61
5.26,3.59,22,0,77.1707,0,9,17,3.79
5.02,8.62,4,1,77.8813,1,4,16,2.09
9.56,6.65,2,1,77.2444,1,8,17,2.68
6.21,0.27,17,1,77.2083,0,3,10,5.33
2.69,5.11,2,2,77.1141,2,10,11,8.02
1.09,7.29,10,2,77.2749,0,10,6,7.64
6.47,1.95,22,1,77.2577,2,10,17,1.73
5.45,1.73,20,1,77.3075,1,0,18,2.4
2.11,3.44,6,1,77.8773,0,5,4,10.0
3.16,2.54,10,2,77.7278,1,1,3,7.91
1.48,4.82,7,2,77.8861,1,10,7,10.0
6.82,0.35,23,1,77.569,1,8,16,2.4
1.24,9.0,0,0,77.4973,1,0,10,4.05
2.81,4.68,6,0,77.484,1,0,3,8.75
7.59,3.5,8,0,77.4274,1,5,14,7.15
3.85,5.23,23,0,77.2333,2,10,13,4.53
2.83,2.79,7,2,77.2971,1,7,3,6.87
1.16,4.66,11,2,77.9047,2,10,16,10.0
5.7,3.4,0,2,77.5285,2,5,14,5.84
1.73,3.97,8,1,77.7913,0,3,7,9.81
0.51,5.64,8,2,77.5271,2,0,7,10.0
0.3,9.4,5,0,77.274,0,7,5,4.65
0.29,2.17,17,1,77.5758,1,5,14,8.33
2.53,4.11,21,1,77.4496,1,0,15,7.47
4.14,9.07,14,0,77.9441,1,0,15,5.82
4.49,5.73,20,1,77.2713,0,1,3,5.15
4.64,3.9,20,2,77.925,2,7,16,6.74
3.91,7.44,17,2,77.9955,1,7,9,8.12
9.32,4.58,22,2,77.9214,2,9,16,3.06
2.83,1.16,21,1,77.2111,0,0,1,2.99
1.97,6.72,9,2,77.9525,1,5,6,10.0
4.64,6.59,6,2,77.2205,0,8,5,9.76
1.19,1.39,18,2,77.7829,0,8,14,7.07
8.68,5.05,5,2,77.7974,0,4,0,3.68
1.43,9.98,23,2,77.878,1,8,8,5.98
2.98,9.31,21,0,77.8054,1,4,20,3.4
2.52,2.23,22,0,77.4455,0,10,20,3.41
7.35,3.14,3,1,77.8467,0,8,20,3.87
4.78,5.12,20,0,77.1607,2,5,17,4.29
0.96,7.18,9,0,77.6126,1,4,8,7.29
2.09,3.59,14,0,77.9148,0,8,5,9.44
0.19,6.81,7,1,77.7972,2,3,6,10.0
3.24,0.83,15,2,77.821,1,1,6,7.13
6.43,4.57,7,0,77.1095,2,8,11,6.4
9.66,8.34,4,0,77.3502,2,4,14,0.0
7.41,1.57,22,2,77.4354,2,7,3,2.59
4.83,1.06,22,0,77.6556,1,10,19,1.21
0.89,4.86,11,2,77.8483,0,8,11,10.0
8.75,8.15,7,2,77.3874,0,8,19,5.5
9.38,5.0,16,2,77.6516,1,1,13,8.07
6.62,3.92,3,0,77.9882,1,9,1,4.02
0.05,0.68,6,2,77.0409,0,6,2,8.45
2.56,6.77,3,0,77.6432,0,3,1,6.19
5.02,0.7,14,2,77.7002,2,7,15,6.85
0.97,1.27,13,0,77.1547,2,8,3,7.54
1.33,8.31,23,1,77.3151,0,8,15,5.82
1.72,1.81,8,0,77.5448,1,6,11,5.48
8.12,6.67,21,2,77.9206,0,6,6,4.28
4.79,2.01,16,2,77.4796,0,1,10,7.97
1.78,0.13,20,0,77.9628,0,1,13,3.15
4.85,3.42,13,0,77.1916,0,5,12,7.66
7.54,0.82,5,2,77.7044,0,7,12,1.54
1.43,3.88,5,2,77.7542,2,9,15,8.36
7.73,8.71,21,1,77.7308,2,0,7,1.84
8.41,6.95,8,2,77.1409,2,0,4,7.21
7.54,9.57,15,2,77.807,1,7,16,7.16
3.88,0.36,8,1,77.0387,2,9,9,5.36
2.49,3.04,13,1,77.7321,1,0,5,10.0
5.27,4.11,13,2,77.2907,0,9,3,9.15
4.09,1.94,13,2,77.5835,0,4,12,6.67
8.76,7.48,17,2,77.6654,0,10,5,6.4
0.76,4.97,12,0,77.8104,1,2,17,10.0
5.25,8.18,1,0,77.9371,2,10,16,1.75
3.69,0.54,4,1,77.8027,0,5,8,2.59
7.45,5.81,15,2,77.812,0,7,6,9.29
6.39,0.96,18,2,77.5828,1,4,8,5.39
5.08,6.96,7,0,77.259,0,2,19,7.35
5.66,0.73,9,0,77.7689,1,6,10,3.33
8.41,7.25,9,2,77.6997,0,9,9,3.91
8.31,8.02,15,0,77.8655,1,9,8,4.98
4.12,8.3,2,0,77.506,0,7,13,2.64
5.55,9.43,4,1,77.773,1,4,8,2.04
7.74,7.23,5,0,77.745,0,10,16,0.16
4.62,2.86,20,0,77.1752,1,3,7,1.85
4.71,3.55,6,1,77.2939,0,2,9,7.92
6.25,1.4,16,1,77.8119,1,0,16,5.56
3.5,1.35,1,2,77.8028,1,8,9,4.47
1.94,5.33,22,1,77.3454,1,7,18,7.39
2.0,3.04,2,0,77.4537,2,1,5,6.88
9.69,4.72,16,1,77.2621,0,4,7,7.25
3.42,6.45,15,0,77.2687,0,1,9,10.0
8.3,5.36,19,0,77.5917,1,5,19,6.29
3.22,4.19,19,0,77.3211,2,6,8,9.15
5.41,5.45,6,2,77.6823,0,8,11,7.88
3.92,0.1,6,0,77.9143,1,5,2,5.44
8.36,1.01,10,2,77.5645,0,10,18,4.8
5.25,1.23,9,0,77.1401,2,9,13,4.39
4.52,3.76,20,0,77.444,2,5,8,4.7
0.83,2.13,8,1,77.8879,1,3,12,7.43
5.56,7.95,4,2,77.8483,0,3,7,2.8
0.35,8.78,0,1,77.0538,1,10,4,5.33
3.42,8.31,9,2,77.9706,2,10,11,7.08
8.64,8.21,17,1,77.7317,1,0,18,4.69
9.39,6.25,4,0,77.5437,0,9,18,2.62
1.52,0.21,16,0,77.5443,1,9,2,7.1
6.97,1.06,9,0,77.2705,2,5,17,3.0
3.84,8.77,12,0,77.1991,0,8,6,7.09
8.82,6.25,22,2,77.1726,0,10,10,4.2
9.95,0.26,1,2,77.4407,1,1,5,0.0
9.95,5.02,6,0,77.8924,0,8,12,5.37
1.2,1.97,13,1,77.5546,2,1,15,8.13
5.69,7.06,15,1,77.3351,0,5,17,7.65
1.43,9.0,6,1,77.9955,2,8,1,7.82
1.63,5.71,6,0,77.0891,1,0,2,9.76
0.34,5.16,12,2,77.693,2,0,5,10.0
1.54,1.3,15,0,77.9493,2,8,20,6.82
2.06,9.24,18,0,77.7416,2,5,6,7.16
0.74,6.26,18,1,77.0882,2,9,13,9.72
9.68,0.26,3,0,77.2273,1,6,5,0.07
1.12,3.24,4,1,77.7266,0,2,4,7.42
3.27,4.28,11,2,77.7027,1,1,12,9.51
4.21,1.01,4,2,77.9818,0,5,3,3.77
7.1,6.19,16,0,77.4317,1,10,18,6.52
1.43,4.2,3,2,77.1845,0,8,9,7.55
8.61,6.07,19,0,77.1327,2,0,19,4.88
4.94,0.81,4,0,77.9474,1,9,11,1.55
5.01,0.42,21,0,77.1514,1,8,12,1.33
7.43,1.09,14,1,77.6655,1,3,14,4.35
1.18,9.2,22,2,77.2147,2,10,13,4.66
7.23,5.54,0,0,77.2358,0,2,11,3.5
6.77,1.76,18,2,77.4439,0,3,1,5.77
2.6,4.02,18,2,77.3417,1,3,11,10.0
5.75,5.19,16,0,77.242,0,6,18,8.91
3.64,9.51,11,2,77.5296,1,9,5,6.98
5.39,5.98,11,1,77.2821,2,6,2,8.21
0.29,4.3,22,1,77.5576,2,8,12,8.24
1.76,4.0,16,2,77.7635,2,2,0,10.0
4.29,9.61,2,2,77.5615,0,7,12,3.56
2.82,2.65,18,0,77.6708,1,2,20,4.63
